name,np_shell_2,np_hydro_size,xrd_scherrer_size,zfc_h_meas,htherm_sar,mri_r1,mri_r2,emic_size,instrument,core_shell_formula,np_core,np_shell,space_group_core,space_group_shell,squid_h_max,fc_field_T,squid_temperature,squid_sat_mag,coercivity,squid_rem_mag,exchange_bias_shift_Oe,vertical_loop_shift_M_vsl_emu_g,hc_kOe,doi,pdf,supp,journal,publisher,year,title,access,verification required,verified_by,verification_date,has_mistake_in_matadata,comment,article_name_folder,supp_info_name_folder
,,,,20.0,131.14,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,0.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,139.62,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,-2.5,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,143.567,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,0.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,153.655,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,-719.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,159.064,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,0.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,161.111,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,-2878.5,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,161.111,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,0.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,3.448,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,-329.0,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,13.362,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,17.672,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,26.293,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,34.914,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,44.828,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,56.466,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,82.759,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,94.397,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,106.034,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,117.672,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,128.017,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,134.483,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,141.81,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,142.241,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,149.138,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,91.321,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,20.0,670.0,,,,,,Fe1Fe2O4,oleic acid,,,50.0,,298.0,88.302,0.0,0.0,,,,10.1021/acs.jpcc.6b02006,acs.jpcc.6b02006.pdf,acs.jpcc.6b02006_SI.pdf,The Journal of Physical Chemistry C,American Chemical Society (ACS),2016,Tunable High Aspect Ratio Iron Oxide Nanorods for Enhanced Hyperthermia,0,,,,,,dataset1_20,dataset1_20_supp
,,,,,2213.0,,,70.0,,,Fe1Fe2O4,,,,,,,,,,,,,10.1021/acs.nanolett.0c02795,acs.nanolett.0c02795.pdf,acs.nanolett.0c02795_SI.pdf,Nano Letters,American Chemical Society (ACS),2020,Magnetic Vortex States in Toroidal Iron Oxide Nanoparticles: Combining Micromagnetics with Tomography,1,,,,,,dataset1_21,dataset1_21_supp
,,,,,3955.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,3499.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2470.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,4214.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,3225.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2485.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2273.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,1464.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2240.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,-1600.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,1930.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,1825.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,1220.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,-1500.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,724.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,86.4,120.0,20.0,1650.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,3575.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,83.2,200.0,22.0,-182.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,3151.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,83.2,200.0,22.0,-126.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,3145.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,84.7,200.0,22.0,-374.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2847.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,84.7,200.0,22.0,-685.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,2492.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,82.4,203.0,28.0,-182.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,1987.0,,,,,,Fe1Fe2O4,oleic acid,,,20.0,,300.0,82.4,203.0,28.0,-94.0,,,10.1021/acsabm.1c00040,acsabm.1c00040.pdf,acsabm.1c00040_SI.pdf,ACS Applied Bio Materials,American Chemical Society (ACS),2021,Influence of the Aspect Ratio of Iron Oxide Nanorods on Hysteresis-Loss-Mediated Magnetic Hyperthermia,0,,,,,,dataset1_22,dataset1_22_supp
,,,,,9.8,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-314.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,31.3,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-685.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,164.3,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-1895.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,42.0,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-1907.9,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,102.7,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-730.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,311.6,,,20.0,,,Co1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,76.0,0.8,43.0,-75.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,82.1,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-820.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,165.2,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-900.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,292.0,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-656.76,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,76.8,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-842.644,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,146.4,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-1030.0,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,210.7,,,20.0,,,Mn1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,75.0,0.25,20.0,-1144.5,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,128.6,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,-1452.6,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,167.9,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,-1976.41,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,293.8,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,88.4,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,150.0,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,,,,188.4,,,20.0,,,Ni1Fe2O4,N-(trimethoxysilylpropyl)-ethylenediaminetriacetate,,,10.0,,300.0,68.0,0.28,25.0,,,,10.1021/acsami.8b22600,acsami.8b22600.pdf,0,ACS Applied Materials &amp; Interfaces,American Chemical Society (ACS),2019,"Comparative Heating Efficiency of Cobalt-, Manganese-, and Nickel-Ferrite Nanoparticles for a Hyperthermia Agent in Biomedicines",0,,,,,,dataset1_23,0
,,78.67,,,1718.0,,,14.8,,,Co0.24Mn0.15Fe2.61O4,,,,5000.0,,3000.0,93.0,0.0,0.0,,,,10.1021/acsnano.8b06542,acsnano.8b06542.pdf,acsnano.8b06542_SI.pdf,ACS Nano,American Chemical Society (ACS),2019,Biocompatible Nanoclusters with High Heating Efficiency for Systemically Delivered Magnetic Hyperthermia,1,,,,,,dataset1_24,dataset1_24_supp
,,152.9,,,2570.0,,,70.0,,,Fe1Fe2O4,,,,,,,,,,-1217.0,,,10.1021/acsnano.9b08320,acsnano.9b08320.pdf,acsnano.9b08320_SI.pdf,ACS Nano,American Chemical Society (ACS),2020,Graphene Oxide-Grafted Magnetic Nanorings Mediated Magnetothermodynamic Therapy Favoring Reactive Oxygen Species-Related Immune Response for Enhanced Antitumor Efficacy,0,,,,,,dataset1_25,dataset1_25_supp
